Hu1_hull,Hu2_hull,Hu3_hull,Hu4_hull,Hu5_hull,Hu6_hull,Hu7_hull,Area,Perimeter,Circularity,Hull_Circularity,Solidity,Convexity,Circle_Area_Ratio,Axis_Aspect_Ratio,Eccentricity,Perimeter_Area_Ratio,label_categorical
-0.773497041666393,-0.6730162860360571,-0.7630433852491683,-0.683369607949816,-0.5468412729751498,-0.602928167597849,0.13865139486405526,-1.044312303049245,-0.7851619566684277,0.8348010142185928,0.8864056715307602,0.7835095963451423,0.5361186135016898,0.8620617394312949,0.9501560295034377,-1.0352793462222716,0.14561415517978885,3
-0.10826188166532717,-0.3602717710364401,-0.15062092546378913,-0.3246826607805623,-0.4850943041416292,-0.47792914854718277,-0.6480010386491497,0.3387437053389241,0.7497084633967246,-1.0573472331259453,-0.5459145231516161,-1.274497858806852,-1.4113608886498903,-0.7817695202402855,-0.45495087347239094,0.8214488637932336,-0.11952098790220773,2
-0.14323213582550529,-0.38475271052176563,-0.13738258152756724,-0.3357231162383002,-0.4872872404333269,-0.48656440424684366,0.053488355936927835,-0.13669560971782777,0.2433186016067441,-0.9496653031796429,-0.5203342810825858,-1.20119280016754,-0.9051628705832158,-0.7590268386730779,-0.30005193552426457,0.7311363977622283,-0.11586652690654367,2
1.689403306059681,1.7493852717540779,1.7223566696255532,1.765687098938113,1.6723108976226144,1.7732710399769036,1.3663902098649836,-1.1012493963907692,-0.26402068166384224,-1.0387038045891486,-1.3770953299990432,-1.298491016234729,0.115611447233342,-1.194510519997765,-1.5237655179339615,1.1761523468642991,1.8675881987390561,1
1.7137624509316354,1.790154961682372,1.8825266328746328,1.9312760008477634,1.9787824212505951,1.955150373289095,-1.4875709255545846,-0.9905044956948189,-0.24685606543278923,-0.9759735316762864,-1.3788664078824855,-0.7164114876003717,0.19942120986256942,-1.1964983243298024,-1.4239995578876903,1.1598752818621298,1.6645687059923493,1
1.580319011899439,1.5701929147945215,1.4251846231022294,1.4471801105368038,1.142729551996713,1.3862650908359475,1.7142153429079916,-0.9717111001903816,-0.3926666814236647,-0.8025839032505818,-1.3470627082600914,-0.08912286404609429,0.7294559425976365,-1.179488925758199,-1.6273476136272196,1.1897675755331134,1.4218045356538798,1
-0.7761945193637909,-0.6730408818941855,-0.7632039461083244,-0.683370439401875,-0.5468412729746093,-0.6029281702101507,0.13865139962349782,-0.34392682834930616,-0.6280547802969146,1.15044965681454,1.0296710621156944,0.9583892542228064,0.6866919054818182,1.1645278340515957,0.9715782423872139,-1.1680426282396195,-0.7054292182652948,0
-0.7732197177351368,-0.6729163643187843,-0.7631564220269307,-0.6833698800522596,-0.5468412729757267,-0.6029281691068905,0.1386513997519383,-0.8146545348435628,-0.7228931233887951,0.9534171176649754,0.8877882536237726,0.8639895948321421,0.633845967425332,0.8652628166933352,0.8789875407464489,-0.7525100963176116,-0.27016839646233926,3
-0.7762040947307416,-0.6730421406077688,-0.7631865676547176,-0.6833704398070909,-0.5468412729746093,-0.6029281702083665,0.13865139962349546,0.9453213187533086,-0.4089029069879338,1.1550407205892461,1.032205586308563,0.9663945336080816,0.6856759909942712,1.1564127669534088,0.9710118700911179,-1.1638209109398596,-1.1205603673647677,0
-0.7762024987479695,-0.6730418660825381,-0.7631968221675537,-0.6833704397533625,-0.5468412729746093,-0.6029281702085194,0.13865139962352288,0.9431644097678511,-0.4074739742918332,1.1428920736952042,1.0329138090683205,0.9647676266895097,0.6730296041921031,1.163838592122247,0.9717263070372236,-1.1691555991671305,-1.1181527918871683,0
-0.7762051394472098,-0.6730439034469793,-0.7631910951882861,-0.683370440109376,-0.5468412729746093,-0.6029281702090092,0.1386513996235032,-0.43087501187783156,-0.6471509819592531,1.1566869648794553,1.0297848176475357,0.9586886986944367,0.6930481803222509,1.168510922517152,0.983233542283676,-1.2726983418217015,-0.6543996696559201,0
1.6033018253286935,1.6073504831762668,1.3517895377886402,1.3817534355016756,1.038235012612463,1.3411295615414374,-0.9062068696613473,-0.7933064397620876,-0.3088448831382685,-0.7674643827086154,-1.3437109786700463,0.01932259275770008,0.8277633421457503,-1.1769288735259462,-1.370948682488056,1.1499361904979966,0.9374889622469537,1
-0.05923045515779733,-0.32617725424075916,-0.1319373451977918,-0.2977236004434114,-0.4769594560620152,-0.4613539944956534,0.5769185449971094,0.9881854649438149,2.67466810120676,-1.2383994458297476,-0.5910128655900372,-1.560818936222885,-2.6448779713067747,-0.8061404914396274,-0.5633538199622058,0.877733114346966,0.5998737021400485,2
1.9816987374624846,2.259566981641792,3.1943231974776087,3.3016591076958166,5.265289449580308,3.6509469597539566,-6.848053831336287,-1.1611478196918354,-0.2564103254755642,-1.084670914411423,-1.4261889845259332,-1.5496120853918025,0.04601596859719012,-1.210907834392319,-1.23287294038906,1.1198002890999312,2.2157785788575755,1
-0.7722633761214625,-0.673027472353022,-0.759716519253183,-0.6833631397022094,-0.5468412728194584,-0.6029281883937851,0.13865193419759375,-0.5865172106768095,-0.6050692754181743,0.465142051226311,0.8481700175965704,0.6538691305878092,0.16738938654885877,0.7441959525245812,0.9147443472049015,-0.8771780216843234,-0.3733842389362003,3
-0.7762061515642315,-0.6730437766669664,-0.7631914299400875,-0.683370439741649,-0.5468412729746093,-0.6029281702085103,0.13865139962349043,0.7630625094821478,-0.4367460614896359,1.163113905321695,1.0309657816589455,0.9680296660894679,0.6944303465512589,1.1587209909686915,0.9768428585391677,-1.210365895607983,-1.085535608108857,0
-0.7727115898967293,-0.6727659366316288,-0.7629320225622513,-0.6833692282064263,-0.5468412729771255,-0.6029281811470243,0.13865138922121428,0.42512614224831313,-0.3862343766267067,0.5109326374596553,0.8823231888525359,0.8407292103839029,0.11767714137227563,0.7779680001189759,0.8531138774005461,-0.6748906826470153,-0.8624194920828444,3
-0.772835366173371,-0.672792364248836,-0.7629642084055794,-0.6833693915729498,-0.5468412729788517,-0.6029281782017506,0.13865139360990666,0.5646887613565237,-0.44275773453232936,0.987044490679803,0.885243661295186,0.9277416269690141,0.6437269758340886,0.7842333772527309,0.8235747115804473,-0.5952058221998036,-1.0108201708413733,3
-0.7762171613858686,-0.6730438336172784,-0.7632093123346003,-0.6833704401737009,-0.5468412729746093,-0.6029281702088987,0.13865139962350584,-0.47217451507478875,-0.6552342444261334,1.146434361080624,1.0325398826942473,0.9592534999515072,0.679688746668708,1.164584309928303,0.977112948493007,-1.2127137561641101,-0.624036304442293,0
1.6061375501654847,1.6120608208437464,1.3695276439496145,1.4012621871844624,1.06747610187871,1.3615393039772685,-0.4077778478840087,-1.0665708965958927,-0.44421641061353734,-0.8252191330083204,-1.3437109262482498,-0.03234732146439383,0.5712285198280586,-1.1785062927918961,-1.3717258087913702,1.1500882841909759,1.9054641790839442,1
-0.11511451087681078,-0.365472491214709,-0.13949728648396748,-0.3244138581517415,-0.4844634580896455,-0.4788272179673272,-0.023174971171710638,1.545861354966597,1.0856527488395509,-1.007316137099503,-0.5342338437392946,-1.0602461593498045,-1.249851717240945,-0.7726567866614509,-0.4613218803605401,0.8249083125565568,-0.5796691082607135,2
-0.7723262563297545,-0.6730407406942981,-0.7596641362827622,-0.6833674097811598,-0.5468412730167846,-0.6029281713166645,0.13865154346475053,-0.6278343934556148,-0.6310649718994039,0.5734177146304128,0.8470899752883277,0.6650105854208007,0.30359435687194614,0.746847627720999,0.9396831126519507,-0.9831447281538689,-0.3808192463763921,3
1.58327675667113,1.5747829629684993,1.5599981625347137,1.5811533117270293,1.360749349951934,1.5134962596418224,2.1141661829730127,-0.9670790497462024,-0.3985260268106699,-0.7894688561301486,-1.3468390160124162,-0.06851834797482485,0.7821686652323914,-1.1796072550631773,-1.5502399591286466,1.1799483815815246,1.3803874339540059,1
1.62801683643274,1.6479400336123358,1.3212262340916585,1.3584925380352908,1.0002292290733954,1.3362826805646624,-0.3874372401517909,-0.827834663111256,-0.293062917105961,-0.8143904170043068,-1.3483581345467213,-0.0006336242907705053,0.6228655750916211,-1.1810057018090268,-1.3737256639000253,1.1504787900659499,1.134609842269596,1
-0.14757900352240383,-0.38760209305500465,-0.1472570458902501,-0.3439124367626679,-0.4898344559082942,-0.4898702641076209,-0.08400720263343411,0.08116103760430614,0.34947453498970893,-0.9509982486590847,-0.5161816453730051,-1.174637527713302,-0.9304493780960033,-0.7543332840394129,-0.34687244718331084,0.7597279796023757,-0.2350358738644756,2
-0.7762063203394596,-0.67304136828866,-0.7631956151065681,-0.6833704401853933,-0.5468412729746093,-0.60292817020894,0.13865139962350642,1.2747714867000974,-0.3633417084176894,1.1574609929143793,1.0327248665243707,0.9692244874367156,0.6864653823009504,1.1604933317175654,0.9704885964376398,-1.1599691920376252,-1.1768903758419815,0
1.6015766587793507,1.604642860333104,1.3613707235567256,1.3924899551789995,1.0542264512062243,1.3500756006270611,-0.9090655211285602,-0.8169352009019564,-0.30937367129875953,-0.7850518572783206,-1.3436750667437563,-0.007642441226393434,0.7579760529476756,-1.1777635635245247,-1.3090721703843051,1.1372006129017196,1.0182972086814495,1
-0.7731196807236987,-0.672836392830093,-0.763081320419986,-0.6833703268560551,-0.5468412729744557,-0.6029281705347675,0.13865139967740855,0.5080257015336437,-0.44795338888437614,0.9590971091337663,0.8980461481223402,0.9014105008246516,0.6138471315378281,0.8522780027931919,0.8731431388296007,-0.7342168731955702,-0.9950876134656017,3
-0.7762069884561855,-0.6730391210367631,-0.7632034027053969,-0.6833704400164555,-0.5468412729746093,-0.6029281702088172,0.13865139962350978,1.785110296324826,-0.29570386207559984,1.1478860008556524,1.034978342685257,0.9690059280457312,0.6746230576959651,1.1731816379475826,0.9642576385445326,-1.1171982730936563,-1.2453885816121624,0
-0.1370130483207186,-0.38132708241858376,-0.13945020483470646,-0.3441755082725494,-0.4895447314371973,-0.48882702645553844,1.0424089044464164,-0.319635082890137,0.08742493837620276,-0.909607536416671,-0.5458540366085372,-1.1760954311616818,-0.7005051247839489,-0.7707140578316861,-0.3852907534741558,0.7823366579539021,-0.060862537578841504,2
-0.7762180456498622,-0.673044877687475,-0.7632084573250265,-0.6833704402184113,-0.5468412729746093,-0.602928170208912,0.13865139962350584,0.9463732538732654,-0.40961737378767166,1.1611175138961614,1.0321127628831857,0.9685824766174586,0.6911248162047495,1.1651652823528693,0.9795828161606104,-1.2351976285138284,-1.1215235446130944,0
1.6757274139565237,1.7265054391812578,1.681692893177633,1.721555610655907,1.5948617329761006,1.7193777663635619,1.874985703694202,-0.9074193008000843,-0.3280985154417044,-0.8325731304654429,-1.3717709161538811,-0.07824522339349241,0.6487010293562493,-1.191945545345078,-1.3869810641056604,1.1530347034486665,1.3395852433303788,1
-0.7727862265809917,-0.6729647111225571,-0.7621359462541296,-0.683366617998308,-0.5468412729304412,-0.6029281778293036,0.1386515045473763,-0.5254254156010024,-0.6156129133438064,0.6641075751295159,0.8614876147872755,0.7597430560872891,0.36202931296572394,0.7692182474864195,0.9576358524227953,-1.0766537247496442,-0.47775623934089523,3
